"das_id","contents_name","sub_title","broadcast_date","details","category","type","still_flag","dougaflag","act_id","url","first_release_date","versionno","domestic"
"D0009044432_00000","土曜ドラマ　新十津川物語明治編",,1992,"川村たかしの児童文学をドラマ化。1889年の十津川大水害で両親を失った津田フキを主人公に、過酷な自然と運命に翻弄されながら、波乱万丈の日本の近代を生き抜いた様々な人々の姿を明治、大正、昭和編の３編で描","連続ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044432_00000",1992-05-02T20:00:00,0,0
"D0009044433_00000","新王将",,1992,"大阪天王寺の長屋に住むぞうり職人・阪田三吉は、家族も仕事も放り出す将棋狂い。ある日、関東で売出し中の棋士・関根金次郎が神戸へ来ると知って、三吉は仏壇を質にいれて旅費を作って出掛けていく。名人を夢見て寝","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044433_00000",1992-05-16T20:00:00,1,0
"D0009044434_00000","土曜ドラマ　オバサンなんて呼ばないで",,1992,"32歳で子持ちの主婦が再就職してOLに。同僚である勝手気ままな若い娘たちのご機嫌をとろうと悪戦苦闘。流行語を使ったりミニスカートに挑戦したりするが、どれも裏目に出て失笑されてしまう。鏡を見るたびおばさ","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044434_00000",1992-06-13T20:00:00,1,0
"D0009044435_00000","土曜ドラマ　春むかし",,1992,"「御宿かわせみ」などを手がけた脚本家・梶本惠美のデビュー作。平凡な専業主婦だった梶本がシナリオライターに挑み、夫の転勤のためアメリカに在住中に参加したボランティア活動からヒントを得た「春むかし」が、1","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044435_00000",1992-08-22T20:00:00,1,0
"D0009044436_00000","土曜ドラマ　新十津川物語昭和編",,1992,"川村たかしの児童文学をドラマ化。1889年の十津川大水害で両親を失った津田フキを主人公に、過酷な自然と運命に翻弄されながら、波乱万丈の日本の近代を生き抜いた様々な人々の姿を明治、大正、昭和編の３編で描","連続ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044436_00000",1992-09-19T20:00:00,0,0
"D0009044437_00000","土曜ドラマ　地球をダメにする50のかんたんな方法",,1992,"郊外の一戸建てに住むサラリーマンの畑正男・良子夫婦は姑と同居をしているが、友人たちとのパーティに忙しく、享楽的な消費生活を楽しんでいる。ところが過激なまでの環境保護派である良子の妹・礼子が、東京の大学","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044437_00000",1992-10-17T20:00:00,1,0
"D0009044438_00000","土曜ドラマ　流れてやまず~長流不息~",,1992,"1928年、満州で関東軍の陰謀と噂される事件が起こる。活動家の疑いをかけられた溝江遼は上海へ渡り、通信社の記者になる。1932年、上海事変の最中、溝江は荒れる街でかつて結婚まで考えた趙慧華と再会。19","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044438_00000",1992-11-07T20:00:00,2,1
"D0009044439_00000","土曜ドラマ　とおせんぼ通り",,1992,"けんかっ早く社会に適応できない男が、ひょんなことから知り合った障害者のボランティアグループと交流する。恋もすれば冗談も言う、体の不自由なこと以外は健常者と変わらない。人間として自立していく若者たちの青","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044439_00000",1992-12-12T21:00:00,1,0
"D0009044440_00000","土曜ドラマ　欅の家",,1992,"妻と息子を相次いで亡くした吉村平吉は、けやきの大木が植えられた古い家で気ままな独り暮らしをしていた。ある日、フランスで暮らす亡き息子の嫁・塩子から、家の権利を放棄したいと手紙が届く。息子が持っていた家","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044440_00000",1993-01-09T20:00:00,1,0
"D0009044441_00000","土曜ドラマ　大草原に還る日",,1992,"日中国交回復20周年記念の日中共同制作ドラマ。敗戦の年、旧満州で戦争孤児となったの高娃（こうあ）＝日本名・繁子は、崔二宝に救われ大切に育てられた。その後内蒙古の草原で教師として中国の人々、子供たちと触","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044441_00000",1993-01-16T20:00:00,1,0
"D0009044442_00000","土曜ドラマ　三十三年目の台風",,1993,"多くの人に未曾有の被害をもたらした昭和39年（1959年）の伊勢湾台風で肉親を失い、心に大きな痛手を負った女性。中年になり、夫は家出、一人娘だけが心の支えだった。伊勢湾台風から33年目の季節外れの台風","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044442_00000",1993-09-04T21:30:00,1,0
"D0009044443_00000","土曜ドラマ　がんばらんば",,1993,"平成2年11月17日、〝島原大変〟と呼ばれた大災害から198年ぶりに雲仙・普賢岳が活動を始め、半年後には大災害が発生した。ドラマの主人公はこの災害で故郷を離れた老夫婦。2人は「がんばらんば（頑張らなく","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044443_00000",1993-10-09T21:00:00,1,0
"D0009044444_00000","土曜ドラマ　愛が聞こえます",,1993,"若い障害者のカップルが主人公。ふたりは恋に落ちるが障害者同士で経済的基盤もなく、周囲は大反対。しかし、ふたりは失敗にもめげず懸命に生きていく姿を感動的に描いた。大阪局制作。（全１回）","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044444_00000",1993-12-11T21:15:00,1,0
"D0009044445_00000","土曜ドラマ　五右衛門",,1993,"忍者であった石川五右衛門と忍者の棟梁の娘おさんは、豊臣秀吉の忍者狩りで村を追われる。ふたりは京に上り新生活を始めるが…。五右衛門が生き方をかえていくうえでの自己への問いかけ、邪悪な権力を前にあくまで真","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044445_00000",1994-01-08T21:00:00,1,0
"D0009044446_00000","土曜ドラマ　否認",,1994,"ロッキード事件の担当検事だった堀田力の原作『否認』をドラマ化。裁判はゲームか？真実に至る道か？汚職事件の贈賄側の弁護を引き受けた若い弁護士が、いったんは解任されながらも被疑者の信頼を回復し収賄側の老練","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044446_00000",1994-04-16T21:00:00,1,0
"D0009044447_00000","土曜ドラマ　米田家の行方",,1994,"夫婦ふたりで生きていくのがやっとの農家・米田家に息子がアメリカ人の嫁を連れて帰ってきた。4人で生きていくための方法を懸命に模索する米田家を通して、日本の農家の現状と問題点を提示し、それでもなお農業に未","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044447_00000",1994-06-25T21:00:00,1,0
"D0009044448_00000","土曜ドラマ　北山一平アイラブ人生",,1994,"先年、妻を亡くした一平は、定年後の第二の就職先を追い出され、一人娘にも勝手に結婚され、ならば再婚相手を見つけようと苦闘するが失敗。それは老いへの不安だと気づき、無様でもわが人生を愛して生きようと決意す","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044448_00000",1994-09-10T21:00:00,1,0
"D0009044449_00000","土曜ドラマ　黄昏の甘い恋歌",,1994,"東京・神田の学生街で70年近く続く喫茶兼パン屋「南風堂」の女主人は人気者。いつも自作の歌を口ずさみ、明るい歌声があふれる店は繁盛している。ある日テレビで紹介され、歌手デビューの話が持ち上がる。そころが","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044449_00000",1994-09-17T21:00:00,1,0
"D0009044450_00000","土曜ドラマ　系列Ⅱ",,1994,"日本企業の独特な経営システム「系列」の実体を描くドラマの続編。コストダウンをはかるために系列の下請け部品メーカーを自社に組み込もうとした親会社を描いた前作。今回は平成3年バブル崩壊後の自動車業界が、急","連続ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044450_00000",1994-10-01T21:00:00,0,0
"D0009044451_00000","土曜ドラマ　秋の一族",,1994,"離婚した中年の男と女が、息子が犯罪を犯したために再会せざるを得なくなる。男と女、親と子、愛情を失いバラバラだった人々が愛を取り戻すまでの日々を優しく描く。ふだんの生活の中で、私たちがつい見過ごしてしま","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044451_00000",1994-10-15T21:00:00,1,0
"D0009044452_00000","土曜ドラマ　和菓子の味",,1994,"父がガンになったとの知らせを聞き、駆け落ちしていた娘が13年ぶりに生家に戻る。故郷との再会は新鮮で心地良かったが…。建都一千二百年を迎えた京都を舞台に、老舗の和菓子屋を営む職人の家族に焦点を当て、歴史","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044452_00000",1994-11-12T21:00:00,1,0
"D0009044453_00000","土曜ドラマ　放送記者物語",,1994,"終戦翌年、廃墟と混迷の占領下の日本で初の「放送記者」が誕生。復員兵、政治に執着する者、戦時中の誤った教育を悔い教職を辞した者など、顔ぶれはさまざま。まだ社会的に認知されていない立場にあって、取材現場に","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044453_00000",1995-03-18T21:00:00,1,0
"D0009044454_00000","土曜ドラマ　涙たたえて微笑せよ",,1995,"1919（大正8）年、金沢から上京した20歳の青年・島田清次郎はデビュー作の自伝的小説『地上』がベストセラーとなり天才と騒がれた。しかし、その後の彼は奇矯な言動や誘拐暴行事件などで世間から見放されてい","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044454_00000",1995-04-15T21:00:00,1,0
"D0009044455_00000","土曜ドラマ　家族旅行",,1995,"東北の美しい風土の中で、都会の家族が心のきずなを取り戻すドラマ。東北各局の制作・技術パワーを集結した。仙台局制作。（全5話）","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044455_00000",1995-04-29T21:00:00,1,0
"D0009044456_00000","土曜ドラマ　遠い国からの殺人者",,1995,"「男の人が倒れている!」ー110番通報の女の声には、妙ななまりがあった。犯人と思われるひとりの外国人ストリッパーが起こした殺人事件により、陰湿な人種差別、不法滞在、違法な雇用関係など、彼女を取り巻く日","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044456_00000",1995-06-03T21:00:00,1,0
"D0009044457_00000","土曜ドラマ　八月の叫び",,1995,"「ヨーロッパの十字路」と呼ばれる美しき都プラハ。「プラハの春」という自由への願いは、1968年ソ連軍の戦車によって踏みにじられた。このドラマは、現代のプラハを舞台に、それぞれ過去の傷を負ったた3人の男","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009044457_00000",1995-06-17T21:00:00,1,0
